News_Data,1st Annotator,2nd Annotator,3rd Annotator,Voting Result,Final Take,Labelling
"Sumber gambar, ANTARA FOTO Presiden Prabowo Subianto menambah panjang daftar sosok eks-perwira militer era Orde Baru yang direkrut ke dalam pemerintahan. Terbaru, Prabowo melantik purnawirawan TNI, Djamari Chaniago, sebagai Menteri Koordinator Bidang Politik dan Keamanan (Menko Polkam) menggantikan Budi Gunawan, pada Rabu (18/09). Pengamat menilai Prabowo hendak melingkupi dirinya dengan orang-orang yang punya ""bahasa yang sama"" agar beragam programnya dapat berjalan mulus. ""Kebanyakan orang yan",Neutral,Neutral,Positive,Neutral,Neutral,0
"Sumber gambar, Dok. KNPB Yalimo Kerusuhan pecah di Kabupaten Yalimo, Pegunungan Tengah, Selasa (16/09) diduga dipicu ucapan rasis terhadap orang asli Papua. Agar tidak berulang, tokoh agama di Papua mendorong konflik ini diselesaikan dengan ""rekonsiliasi"" bukan pendekatan keamanan. Kepolisian Papua melaporkan lebih dari 30 kios dan rumah dibakar massa di Elelim, Kabupaten Yalimo. Selain itu, enam rumah dinas dan satu mes perwira turut dibakar. ""Satu bangunan SMA rusak dan 13 unit sepeda motor ik",Negative,Negative,Neutral,Negative,Negative,-1
"Sumber gambar, Antara Foto Seorang polisi yang menembak sesama anggota polisi hingga tewas di Solok Selatan, Sumatra Barat, dijatuhi hukuman penjara seumur hidup oleh majelis hakim Pengadilan Negeri Padang, pada Rabu (17/09). Vonis terhadap Dadang Iskandarâ€”yang saat kejadian masih berstatus sebagai polisi berpangkat AKPâ€”dibacakan Ketua Majelis Hakim, Aditya Danur Utomo. ""Mengadili, saudara yang telah melakukan pembunuhan berencana atau mencoba melakukan pembunuhan berencana sesuai dakwaan kesatu",Neutral,Negative,Neutral,Neutral,Neutral,0
"Sumber gambar, Ryan Suherlan/NurPhoto melalui Getty Images Mahkamah Konstitusi menolak permohonan uji formil terkait Undang-undang Nomor 3 Tahun 2025 tentang TNI. Selain persoalan kedudukan hukum, MK menyatakan pembahasan perubahan UU TNI sudah sesuai dengan aturan dan tidak melanggar hak konstitusional. Putusan kali ini dikhawatirkan berdampak pada demokrasi ke depan, kata ahli hukum. ""Mahkamah berpendapat, telah ternyata proses pembentukan UU 3/2025 secara formil tidak bertentangan dengan UUD",Neutral,Neutral,Negative,Neutral,Neutral,0
"Sumber gambar, ANTARA FOTO Presiden Prabowo Subianto telah melantik Djamari Chaniago sebagai Menko Polkam yang baru. Adapun Eric Thohir resmi dilantik sebagai Menteri Pemuda dan Olahraga. Posisi Menko Polkam sebelumnya dijabat sementara oleh Menteri Pertahanan Sjafrie Sjamsoeddin, setelah Budi Gunawan diganti. Sementara Erick Thohir mengisi posisi Menteri Pemuda dan Olahraga yang baru. Dia menggantikan Dito Ariotedjo, yang telah dicopot dari posisinya. Erick Thohir sebelumnya menjabat sebagai Me",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Insiden kandasnya kapal pesiar Caledonian Sky pada 2017 silam, telah merusak salah satu ekosistem laut dengan keanekaragaman hayati tertinggi di dunia. Kapal pesiar yang membawa wisatawan berlayar ke perairan Raja Ampat yang dilindungi, kandas saat air surut, menghancurkan spesies karang langka dan memorak-porandakan kehidupan laut. Diperkirakan ribuan kilometer persegi terumbu karang di Pulau Kri dan sekitarnya rusak, menyebabkan warga yang menggantungkan hidup mereka pada laut, terdampak. Kini",Negative,Negative,Negative,Negative,Negative,-1
"Sumber gambar, AFP via Getty Images Video Presiden Prabowo yang muncul sebelum penayangan film di bioskop dinilai mirip dengan konsep newsreel â€” film beritaâ€” yang terkadang dipakai sebagai propaganda pemerintah ketika mengalami krisis.  Di sisi lain, video tersebut juga dianggap mengganggu privasi publik walau tidak melanggar aturan, kata pengamat. Banyak warga yang bersuara di media sosial usai mendapati video itu ketika hendak menyaksikan film di bioskop.  Mereka mempertanyakan tujuan dan maks",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, Dimas Ardian/Bloomberg via Getty Images Stok bahan bakar minyak di SPBU swasta minim sejak akhir Agustus lalu. Pemicunya beragam, dari dinamika pasar hingga dampak kebijakan pemerintah. Namun, satu pertanyaan masih terus diperbincangkan: apakah ada praktik monopoli yang menyebabkan kondisi ini? Di sebuah SPBU Shell di Jakarta Selatan, seorang pegawai menginformasikan stok BBM yang tersedia hanya yang berkadar RON 92. Sisanya kosong. ""Dari pusat sudah begini sejak beberapa hari ter",Negative,Negative,Neutral,Negative,Negative,-1
"Sumber gambar, ANTARA FOTO/Muhammad Adimaja Pemerintah Indonesia meluncurkan 17 program paket stimulus ekonomi yang dinamakan ""Paket Stimulus Ekonomi 8+4+5"" dengan total stimulus mencapai Rp16,23 triliun. Melalui stimulus paket ekonomi ini, pemerintah mengejar target pertumbuhan ekonomi sebesar 5,2 persen pada akhir 2025. Program ini mencakup delapan inisiatif utama, empat program yang diperpanjang ke 2026, serta lima program khusus untuk penyerapan tenaga kerja. Salah satu stimulus dalam delapa",Positive,Positive,Neutral,Positive,Positive,1
"Sumber gambar, ANTARA FOTO/Muhammad Iqbal Pihak berwenang Peru menangkap lima orang yang diduga terkait penembakan yang menewaskan staf Kedutaan Besar Republik Indonesia (KBRI) di Lima, Zetro Leonardo Purba pada awal September silam, lapor kantor berita Andina. Kepolisian Nasional Peru (PNP) mengungkap lima orang ini adalah anggota geng yang dikenal sebagai Los Maleantes del Cono. Mereka ditangkap dalam operasi di distrik San MartÃ­n de Porres, Lima, 10 September lalu. Zetro meninggal dunia setel",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, Antara Foto Presiden Prabowo Subianto berencana membagikan 330 ribu televisi pintar (smart TV) bagi sekolah di semua jenjang pendidikan untuk mendukung proses belajar mengajar. Pengamat menilai rencana itu menunjukkan bahwa pemerintah gagal memahami masalah mendasar dalam dunia pendidikan di Indonesia. Proyek ini dikhawatirkan akan membuka celah korupsi, seperti pengadaan laptop yang kini menjerat eks menteri Nadiem Makarim. Proyek laptop pada era Nadiem memimpin Kementerian Pendi",Neutral,Positive,Negative,TIED,Neutral,0
"Bendera One Piece dikibarkan oleh para pengunjuk rasa di Nepal dan Prancis. Adakah hubungannya dengan bendera One Piece yang dikibarkan di Indonesia? Sosiolog Okky Madasari berkata banyak pengalaman hidup yang dialami anak muda saat ini: tekanan ekonomi, sensor digital, birokrasi yang absurd, hingga pelecehan kekuasaan. Menurutnya, budaya pop menjadi jembatan antara kemarahan mereka dengan bentuk ekspresi yang bisa dipahami semua orang. Cerita One Piece dengan tokoh sentral, Monkey D. Luffy dan",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, IMDB Tayangan drama berupa perselingkuhan dan ketidaksetiaan terhadap pasangan kembali menjadi tontonan publik. Film Norma: Antara Mertua dan Menantu menanjak popularitasnya di Indonesia, Malaysia, dan Singapura setelah masuk ke pelantar digital Netflix. Bahkan kini, warga di Myanmar juga ramai menyaksikan film ini. Nukilan kisah hidup perempuan bernama Norma Risma yang dikhianati oleh suaminya ini diketahui masyarakat setelah curhatnya viral melalui Tiktok pada akhir 2022.  Ia me",Neutral,Negative,Neutral,Neutral,Neutral,0
"Sumber gambar, Kepolisian Federal Australia Kepolisian Australia menangkap dan mendakwa dua pria asal Australia yang diduga memasok senjata api dan peralatan militer dari Australia ke Tentara Pembebasan Nasional Papua Barat-Organisasi Papua Merdeka (TPNPB-OPM), kelompok di balik peristiwa penculikan pilot Selandia Baru bernama Phillip Mehrtens. Mehrtens disandera pada Februari 2023 setelah mendaratkan pesawat kecil di Bandara Paro, Papua Barat. Dia ditawan selama 592 hari, lalu dibebaskan pada S",Positive,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, PPI Belanda Seorang mahasiswa Indonesia yang studi di Belanda meninggal dunia akibat kelelahan, diduga karena menemani pejabat yang sedang melakukan kunjungan ke Austria. Kini muncul tekanan publik agar kematiannya diusut tuntas, termasuk siapa yang semestinya bertanggung jawab. Informasi perihal kematian Athaya Helmi Nasution, mahasiswa Indonesia yang melanjutkan studi ke Belanda, pertama kali disampaikan Perhimpunan Pelajar Indonesia (PPI) Belanda, Senin (08/09). Dalam siaran re",Negative,Negative,Negative,Negative,Negative,-1
"Sumber gambar, ANTARA/HO-Direktorat Reserse Kriminal Umum Polda Metro Jaya. Seorang anggota TNI Angkatan Darat dengan pangkat kopral dua, berinisial FH, ditetapkan menjadi tersangka dalam kasus pembunuhan kepala cabang BRI. Komandan Polisi Militer di Kodam Jaya, Kolonel Donny Prianto, menyebut pihaknya telah menahan tentara tersebut. ""Saat kejadian tersebut, [pelaku] sedang dicari oleh satuan karena tidak hadir tanpa izin dinas,"" kata Kolonel Donny kepada wartawan Kompas.com. Merujuk laporan Tem",Neutral,Negative,Neutral,Neutral,Neutral,0
"Sumber gambar, ANTARA FOTO/Dhemas Reviyanto Kebijakan menggelontorkan dana pemerintah sebesar Rp200 triliun ke bank-bank komersial diragukan sejumlah ekonom bisa mengerek perekonomian nasional. Persoalannya bukan banyaknya ketersediaan uang di bank, tapi lesunya minat para peminjam karena daya beli masyarakat yang diyakini lesu. Presiden Prabowo Subianto memberi lampu hijau kepada Menteri Keuangan Purbaya Yudhi Sadewa untuk menyuntik kas negara ke bank-bank komersial. Angkanya Rp200 triliun dari",Neutral,Positive,Neutral,Neutral,Neutral,0
"Sumber gambar, Dok. Kementerian ESDM Pemerintah Indonesia melalui Kementerian Energi dan Sumber Daya Mineral (ESDM) telah mengizinkan PT GAG Nikel untuk beroperasi kembali di Raja Ampat, Papua Barat Daya, sejak Rabu (03/09). Langkah ini dikritik pegiat lingkungan yang menyebutnya sebagai ""kabar buruk"" bagi upaya ""menyelamatkan RajaAmpat dari bahaya tambang nikel"".  Greenpeace Indonesia menilai keputusan ini merupakan pengabaian langsung terhadap ekosistem laut Raja Ampat yang menjadi rumah dari",Negative,Negative,Negative,Negative,Negative,-1
"Sumber gambar, DICKY BISINGLASI/AFP via Getty Images Korban meninggal dunia akibat banjir di sejumlah daerah di Bali, bertambah dari 14 orang menjadi 16 orang, kata Badan Nasional Penanggulangan Bencana (BNPB).  Adapun satu orang dilaporkan masih dinyatakan hilang sampai Jumat (12/09) siang. Di Kota Denpasar dilaporkan 10 orang meninggal dunia, dua orang di Kabupaten Jembrana, dan tiga orang di Kabupaten Gianyar, serta satu orang di Kabupaten Badung, kata BNPB. Dan, ""satu masih dilaporkan hilang",Negative,Negative,Neutral,Negative,Negative,-1
"Sumber gambar, Anadolu via Getty Images Aksi di sejumlah negara â€”Indonesia, Nepal, dan Prancisâ€” belakangan ini identik dengan para anak muda yang menyematkan ikon One Piece ketika turun ke jalan. Dari bendera Jolly Roger hingga topi jeraminya terlihat di tengah massa aksi. Ada apa dengan dunia hingga para nakama bergerak? Sosiolog Okky Madasari berkata banyak pengalaman hidup yang dialami anak muda saat ini: tekanan ekonomi, sensor digital, birokrasi yang absurd, hingga pelecehan kekuasaan. ""Bud",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, Abd Rahman Muchtar Tujuh tahun setelah insiden kapal pesiar Caledonian Sky yang menghancurkan terumbu karang di Raja Ampat, proyek pemulihan dengan melibatkan perempuan masyarakat adat setempat telah dimulai.  Para perempuan adat Yenbuba di Raja Ampat, Papua Barat Daya, dilibatkan secara langsung dalam restorasi terumbu karang, bekerja sama dengan para ilmuwan dan menggunakan teknologi transplantasi karang untuk memulihkan ekosistem laut yang rusak.  Keterlibatan perempuan adat in",Positive,Negative,Neutral,TIED,Neutral,0
"Sumber gambar, Front Justice For Tobias Silak Kematian laki-laki muda asli Papua bernama Viktor Bernadus Deyal, 3 September lalu, memicu kemarahan warga Distrik Dekai, Kabupaten Yahukimo, Papua Pegunungan. Sejumlah polisi diduga menganiaya Viktor hingga tewas tanpa alasan hukum. Satu hari setelah kematiannya, pihak keluarga bersama ratusan warga membopong jenazah Viktor dengan berjalan kaki ke kantor Polres Yahukimo. Mereka menuntut keadilan: hukuman pidana untuk para polisi yang menghilangkan n",Negative,Negative,Neutral,Negative,Negative,-1
"Sumber gambar, NurPhoto via Getty Images Kendati DPR telah memutuskan untuk menghentikan tunjangan perumahan Rp50 juta per bulan untuk semua legislator mulai 31 Agustus 2025, keputusan itu tidak serta merta diikuti oleh DPRD di berbagai daerah di Indonesia.  Di Jakarta, tunjangan rumah anggota DPRD Jakarta mencapai Rp70 juta per bulan.  Selain DPRD Jakarta, DPRD yang nominal tunjangan rumahnya cukup besar adalah Jawa Tengah, Jawa Barat, Jawa Timur, dan Sumatra Utara. Merespons temuan itu, pimpin",Neutral,Negative,Neutral,Neutral,Neutral,0
"Sumber gambar, Balai TNTN Seekor anak gajah sumatera bernama Kalistha Lestari, atau dikenal dengan nama Tari, dilaporkan mati di Balai Taman Nasional Tesso Nilo (TNTN), Riau, Rabu (10/09). Selain Tari, sepanjang 10 tahun terakhir, tercatat ada 23 kasus kematian gajah sumatera di taman nasional tersebut. Penyebabnya mulai dari diracun, perburuan liar, penyakit, hingga menyempitnya habitat mereka. Kepala Balai TNTN, Heru Sutmantoro, membuat klaim gajah berusia dua tahun 10 hari itu tidak menunjukk",Negative,Negative,Neutral,Negative,Negative,-1
"Sumber gambar, ANTARA FOTO/Dhemas Reviyanto Menteri Keuangan, Purbaya Yudhi Sadewa, mengatakan bakal mendorong pertumbuhan ekonomi 6%-7% agar ketidakpuasan publik tidak meledak seperti yang terjadi dalam gelombang demonstrasi di sejumlah daerah baru-baru ini. Tapi sejumlah ekonom sangsi cara itu akan menyelesaikan akar masalah, yaitu soal ketidakadilan anggaran negara. Lantas, apa saja pekerjaan rumah Menteri Purbaya? Presiden Prabowo Subianto telah resmi melantik Purbaya Yudhi Sadewa sebagai me",Neutral,Positive,Negative,TIED,Neutral,0
"Sumber gambar, Koalisi KOPI Rudolfus Oktavianus Ruma, seorang aktivis lingkungan di Nusa Tenggara Timur, ditemukan meninggal dunia dengan leher terjerat di sebuah pondok bambu dekat Pantai Sikusama, Kecamatan Nangaroro, Kabupaten Nagekeo, pada 5 September lalu. Keluarga meminta kepolisian mengusut tuntas dan transparan soal kematian Oktavianus yang akrab disapa Vian. Mereka menyebut kasus kematian Vian dipenuhi kejanggalan. ""Kami berharap ada transparansi [pengungkapan], agar kakak bisa pergi de",Negative,Negative,Negative,Negative,Negative,-1
"Sumber gambar, YULI SAPUTRA Impitan ekonomi diduga menjadi pemicu utama di balik keputusan seorang ibu di Kabupaten Bandung, Jawa Barat, mengakhiri hidupnya dan dua anaknya. Para pengamat menilai ini adalah bukti kegagalan negara dalam menjamin kehidupan yang layak bagi masyarakat kelas bawah. EN, perempuan 34 tahun, ditemukan tewas gantung diri di kusen pintu kamarnya. Dua anaknya yang berusia 9 tahun dan 11 bulan ditemukan tak bernyawa tak jauh dari sang ibu.  Kesimpulan sementara polisi kemat",Negative,Negative,Negative,Negative,Negative,-1
"Sumber gambar, YouTube/Kemenkeu Sri Mulyani meminta maaf kepada rakyat Indonesia selama menjadi menteri keuangan, pada Selasa (09/09).  ""Tidak ada gading yang tak retak, tak ada manusia yang sempurna. Pasti dalam menjalankan amanah ada kekurangan, ada kekhilafan,"" kata Sri Mulyani dalam pidato perpisahannya sekaligus menyerahkan jabatannya kepada menteri keuangan yang baru, Purbaya Yudhi Sadewa, di kantor Kementerian Keuangan, Jakarta.  ""Dan untuk itu saya dengan rendah hati memohon maaf,"" tamba",Neutral,Positive,Neutral,Neutral,Neutral,0
"Sumber gambar, ANTARA FOTO/Fauzan Pada 7 September, para pegiat hak asasi manusia memperingati 21 tahun kematian aktivis Munir Said Thalib yang diracun saat dalam penerbangan menuju Amsterdam, Belanda.  Mereka yang tergabung ke dalam Komite Aksi Solidaritas untuk Munir (KASUM) juga mendesak pemerintah untuk kembali membuka penyelidikan kasus karena menilai aktor intelektual pembunuhan Munir belum terungkap. ""Negara telah membuang waktu begitu lama sehingga kasus Munir berumur 21 tahun. Padahal i",Neutral,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, Dok.Istimewa/Tempo.co Foto Menteri Kehutanan Raja Juli Antoni tengah bermain domino dengan bekas tersangka kasus pembalakan liar, Aziz Wellang, viral di media sosial pada Senin malam (01/09). Permainan domino itu terjadi saat rangkaian demonstrasi besar di Jakarta dan berbagai daerah yang menolak kenaikan tunjangan anggota DPR serta tewasnya pengemudi ojek online Affan Kurniawan yang dilindas kendaraan taktis Brimob. Dalam foto itu juga terlihat hadir Abdul Kadir Karding yang baru",Negative,Negative,Neutral,Negative,Negative,-1
"Sumber gambar, Darul Amri Empat orang tersangka kasus makar asal Sorong, Papua Barat Daya, Senin (08/09), dihadirkan di Pengadilan Negeri (PN) Makassar, Sulsel. Diwarnai unjuk rasa mahasiswa asal Papua dan penjagaan ketat aparat kepolisian, jaksa penuntut mendakwa mereka melakukan makar. Dalam dakwaannya, jaksa penuntut umum mengatakan mereka ""turut serta melakukan makar."" ""Dengan maksud hendak memisahkan sebagian wilayah NKRI,"" kata salah-seorang jaksa penuntut umum, Harlan, kepada BBC News Ind",Negative,Neutral,Neutral,Neutral,Neutral,0
"Sumber gambar, Ahmad Mustofa Sekelompok warga melakukan berbagai inisiatif untuk mengatasi persoalan sampah di Sumenep,  Jawa Timur. Masalah sampah semakin serius karena terus bertambah setiap tahun, disebabkan oleh pergeseran kebiasaan dan pertumbuhan penduduk. Wahana Lingkungan Hidup Indonesia (Walhi) Jawa Timur mencatat, timbunan sampah di Kabupaten Sumenep pada 2024 sebanyak 364 ton per hari, atau sekitar 133.000 ton per tahun. Padahal, tempat pembuangan akhir (TPA) Batuan hanya mampu menamp",Positive,Negative,Neutral,TIED,Neutral,0
"Sumber gambar, ANTARA FOTO/M Risyal Hidayat Demonstrasi sepanjang 25 sampai 31 Agustus 2025 di sejumlah kota memperlihatkan kewenangan polisi yang melampaui batas, ujar pengamat. Akibatnya terjadi kasus kematian warga sipil, penangkapan besar-besaran, hingga ketakutan di masyarakat. Bagaimana jalan keluarnya? Kamis, 28 Agustus 2025, di kawasan Penjernihan, Jakarta Pusat, massa demo bentrok dengan kepolisian sekitar malam hari. Sebuah kendaraan taktis (rantis) Barracuda kepunyaan Brigadir Mobil (",Negative,Negative,Neutral,Negative,Negative,-1
